S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix

Rcv,Raw,    0,    0,ID_OPEN_CONNECTION_REQUEST,16,54906263,352387082:2003,16777343:59802,-1,-1,-1,-1,
Snd,Raw,    0,    0,ID_OPEN_CONNECTION_REPLY,16,54906263,352387082:2003,16777343:59802,-1,-1,-1,-1,
Rcv,Nrm,    0,    0,ID_CONNECTION_REQUEST,72,54906273,352387082:2003,16777343:59802,65535,0,0,0,
Snd,Nrm,4294967295,    1,ID_CONNECTION_REQUEST_ACCEPTED,120,54906303,352387082:2003,16777343:59802,65535,-1,0,-1,
Rcv,Nrm,    1,    1,ID_NEW_INCOMING_CONNECTION,104,54906323,352387082:2003,16777343:59802,65535,0,0,1,
Rcv,Nrm,    2,    1,ID_INTERNAL_PING,40,54906323,352387082:2003,16777343:59802,65535,0,0,-1,
Rcv,Nrm,    3,    1,Unknown,472,54906323,352387082:2003,16777343:59802,65535,0,0,2,
Snd,Nrm,4294967295,    3,ID_INTERNAL_PING,40,54906364,352387082:2003,16777343:59802,65535,-1,0,-1,
Snd,Nrm,4294967295,    3,ID_CONNECTED_PONG,72,54906364,352387082:2003,16777343:59802,65535,-1,0,-1,
Rcv,Nrm,    4,    2,ID_INTERNAL_PING,40,54906383,352387082:2003,16777343:59802,65535,0,0,-1,
Rcv,Nrm,    5,    2,ID_CONNECTED_PONG,72,54906383,352387082:2003,16777343:59802,65535,0,0,-1,
Snd,Nrm,4294967295,    4,ID_INTERNAL_PING,40,54906383,352387082:2003,16777343:59802,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,Unknown,472,54906383,352387082:2003,16777343:59802,65535,-1,0,0,
Snd,Nrm,4294967295,    5,ID_CONNECTED_PONG,72,54906413,352387082:2003,16777343:59802,65535,-1,0,-1,
Rcv,Nrm,    6,    3,ID_CONNECTED_PONG,72,54906414,352387082:2003,16777343:59802,65535,0,0,-1,
Rcv,Nrm,    7,    3,Unknown,1384,54906414,352387082:2003,16777343:59802,65535,0,0,3,
Snd,Nrm,4294967295,    7,Unknown,304,54906444,352387082:2003,16777343:59802,65535,-1,0,1,
Rcv,Nrm,    8,    4,Unknown,128,54910645,352387082:2003,16777343:59802,65535,0,0,4,
Snd,Nrm,4294967295,    9,Unknown,11536,54910705,352387082:2003,16777343:59802,0,0,14,2,
Snd,Nrm,4294967295,   10,(SPLIT PACKET),11536,54910705,352387082:2003,16777343:59802,0,1,14,2,
Snd,Nrm,4294967295,   11,(SPLIT PACKET),11536,54910705,352387082:2003,16777343:59802,0,2,14,2,
Snd,Nrm,4294967295,   12,(SPLIT PACKET),11536,54910715,352387082:2003,16777343:59802,0,3,14,2,
Snd,Nrm,4294967295,   13,(SPLIT PACKET),11536,54910725,352387082:2003,16777343:59802,0,4,14,2,
Snd,Nrm,4294967295,   14,(SPLIT PACKET),11536,54910735,352387082:2003,16777343:59802,0,5,14,2,
Snd,Nrm,4294967295,   15,(SPLIT PACKET),11536,54910745,352387082:2003,16777343:59802,0,6,14,2,
Snd,Nrm,4294967295,   16,(SPLIT PACKET),11536,54910756,352387082:2003,16777343:59802,0,7,14,2,
Snd,Nrm,4294967295,   17,(SPLIT PACKET),11536,54910765,352387082:2003,16777343:59802,0,8,14,2,
Snd,Nrm,4294967295,   18,(SPLIT PACKET),11536,54910775,352387082:2003,16777343:59802,0,9,14,2,
Snd,Nrm,4294967295,   19,(SPLIT PACKET),11536,54910785,352387082:2003,16777343:59802,0,10,14,2,
Snd,Nrm,4294967295,   20,(SPLIT PACKET),11536,54910795,352387082:2003,16777343:59802,0,11,14,2,
Snd,Nrm,4294967295,   21,(SPLIT PACKET),11536,54910805,352387082:2003,16777343:59802,0,12,14,2,
Snd,Nrm,4294967295,   22,(SPLIT PACKET),5264,54910815,352387082:2003,16777343:59802,0,13,14,2,
Snd,Nrm,4294967295,   22,Unknown,72,54910815,352387082:2003,16777343:59802,65535,-1,0,3,
